x,y
-9.117762374823679128e-01,2.375006016958728372e-01
-4.334399494202862968e-01,-5.772112397429574049e-01
9.173942583558654107e-01,5.243000841754950070e-01
-9.530345371110517938e-01,6.766428379230375878e-01
6.508266653238403698e-01,1.444950369841480065e-01
3.992908872343425841e-02,-5.006263664782613088e-01
4.652218160333765340e-01,-5.254506989044459564e-01
-4.292695725567823306e-01,-3.106737684068249239e-01
-7.849381712611624984e-01,2.453715027834104667e-01
-6.987016540161938849e-01,6.628619083575985893e-02
-8.088457241306055145e-01,2.243152244401986906e-01
8.683409528268450916e-01,4.029731421086015786e-01
3.827153141521248969e-01,-3.083292843989833276e-01
-6.329860689708630694e-01,1.312736485228395422e-01
-6.264055326192707884e-01,-9.620109970653709097e-02
-8.689940537132765375e-01,3.792291081295143806e-01
6.178642745130629166e-01,8.746940566077066048e-02
3.934865337447108757e-01,-1.814537473177244009e-01
-6.230718958585290679e-02,-4.280051417856767237e-01
-1.476664617255041279e-02,-3.355174469056680930e-01
6.560505868804238361e-01,-3.808337132860052376e-01
6.550866392973044849e-01,-3.835731768237961303e-03
-4.833078782680000351e-02,-7.071064905946576884e-01
-5.108511099962644852e-01,-7.924520333863616095e-02
-7.595437363384993645e-01,1.516276721672820682e-01
-1.164217764945749689e-01,-4.105562329664250165e-01
-6.663574666678624414e-01,-1.879756739281226441e-01
2.601957152022043029e-01,-6.735639484872582017e-01
2.724918211082492103e-01,-4.339842425830053307e-01
4.774672509331352455e-01,-1.305740998137003839e-01
-1.879278618469537587e-01,-5.484304079314679115e-01
8.947451327899005324e-01,3.597924746975853516e-01
4.851423959618568205e-01,-3.893187504498045737e-01
5.603697766845308070e-01,1.417488322145118995e-02
-9.204652770901473602e-01,5.159723224666329378e-01
1.883283728844480365e-01,-4.973248054198403656e-01
1.576028561521525262e-01,-2.843375489584298865e-02
2.300775680003075419e-01,-4.877022362207243944e-01
8.755462059757765925e-01,7.543204895649691100e-02
1.009551032430637818e-01,-5.872645292511710080e-01
3.586547050653348112e-01,-2.714778672227516898e-01
-3.272935677184285463e-01,-5.037247311305206310e-01
9.694964055366899203e-01,6.848434483946350682e-01
-5.319537713496891307e-01,-1.132859692944703789e-01
-4.326557471089786944e-01,-3.671536675888546486e-01
-3.480525984225519842e-01,-1.870498654116456994e-01
3.678470339401307410e-01,-3.420457286350222503e-01
-6.135422345752281625e-01,-5.201455433546724183e-02
8.877204196050938467e-01,4.152878737683781685e-01
-9.638661933063357168e-01,7.983784201062338326e-01
-6.652598660082351678e-01,4.153328218060056698e-02
8.552660609170317230e-01,4.164514664658907073e-01
-5.156381725094159041e-01,-2.425001319643136366e-01
-1.174013905495419063e-01,-5.392276048429237578e-01
-4.706463943852698950e-01,-2.126488553856445696e-01
-9.773541503498544003e-01,5.593857897540762680e-01
6.883338970538830370e-01,8.382197730675713943e-02
-3.742232107127734242e-01,-1.956059661281250861e-02
-6.454914933228235174e-01,-8.610854068953557872e-02
7.096487730754437173e-01,3.092244125954209388e-01
7.546359127009085732e-01,1.131866406135157987e-01
9.513633197566013777e-01,4.832095728940671853e-01
8.707199963535017240e-02,-5.343784849964653416e-01
-7.533032355256632506e-01,1.721456355460586063e-01
3.179280765999805691e-01,-2.409412951815092796e-01
6.833329831014949285e-01,9.989243580069420703e-02
-6.027524245893969290e-01,-4.975773558334936619e-03
3.582334421328330354e-01,-4.744353135008191336e-01
5.456045265724898119e-01,-5.523898712478477746e-01
-9.738210916141976092e-02,-5.910680989913258410e-01
-6.943814910844503530e-01,1.741396405244162171e-01
-5.580666009940535854e-01,-4.215790885768352370e-01
2.354762445361420209e-01,-3.829441261216772752e-01
-5.291329648738478664e-01,-1.440149424297991754e-01
-1.121224309286470433e-01,-2.284687631859012580e-01
1.399408953179315240e-01,-4.351460437161527306e-01
-2.357231683066864925e-01,-3.832446219326057779e-01
4.763148064693327743e-01,-1.003054183081169143e-01
-8.595984236845042314e-01,2.407457175007634287e-01
4.992449621101131552e-01,-2.359801322794553569e-01
5.877376734137798042e-01,-2.450118633250147337e-01
2.947255806782722587e-01,-4.587632125208441214e-01
4.415242603162450319e-01,-3.667234360370236756e-01
-7.503934824404516757e-01,2.896711002349289243e-02
-7.939663775651819577e-01,-8.897608257051065062e-02
2.984848683543788184e-01,-2.160141663397907308e-01
6.996729769274960820e-01,5.639556416529995647e-02
-6.697086093243598270e-02,-1.904324301212964587e-01
7.151405091953568771e-01,-9.847216230824484828e-02
-3.693765008711249465e-01,-4.233011865962549858e-01
-5.784017172525230954e-01,1.001076118106049018e-01
8.837474103864579877e-01,2.314162176774993418e-01
-6.773151792162970253e-01,-1.792673492602296637e-01
5.044920835903323741e-01,-5.216377055360031934e-01
-9.298491487007467526e-01,6.951608480512594390e-01
6.081293072552198531e-01,5.180235163151750144e-02
-2.804994117767622974e-01,-3.903052171432282447e-01
-7.235938043920682183e-01,5.019315297182945501e-02
8.822828627850756167e-01,3.316929212499111213e-01
5.607323963874393247e-01,6.595023014838885533e-03
9.996365525484234293e-01,7.249913710502782216e-01
-2.709261382739851509e-01,-7.037788498708184015e-01
2.778619633113486032e-01,-5.603571598272403254e-01
1.217381610491607979e-02,-5.096818328933240272e-01
-2.522837468119023541e-01,-3.897947344013259485e-01
4.032854185633929500e-01,-3.934091285246865688e-01
-3.677570805356316086e-01,-4.082557656301927795e-01
-4.848430339597009642e-02,-6.769129806073092004e-01
-8.252340685900061423e-02,-5.608434667729123024e-01
-8.832711663187200468e-01,2.425024331283568702e-01
-2.131723405461194432e-03,-5.254458921258194914e-01
7.848855957608453782e-01,4.932123501046316028e-01
2.241244664757402472e-01,-4.241094546470799420e-01
-7.181004045884162856e-01,3.568817789045553024e-02
-5.489308676102804263e-01,-5.637329768485636883e-02
5.261117178097307612e-01,-3.399428773491894873e-01
-1.608086601703258012e-01,-2.358896857967116012e-01
7.406120515242224922e-01,1.807647765648270621e-01
8.044452391499081756e-01,3.832463672336187677e-01
-3.793278247764146904e-01,-4.727938659269020905e-01
3.645894208863045272e-01,-3.518891440399227188e-01
4.137977870289419879e-01,-2.203154130348179418e-01
-1.724375159281343883e-01,-6.677601150342272751e-01
-7.960334132958670761e-01,1.843581638672034395e-02
6.733759125693232761e-01,8.163041173852733645e-02
-7.749372706289496815e-01,4.176953008286679037e-01
-2.622409124852032036e-02,-6.684564953018394817e-01
-5.893428906875988194e-01,-1.438005399507254478e-01
-2.843713746623355298e-01,-5.714264309723166013e-01
-5.405862445629956436e-01,-1.770973244099969812e-01
-5.987785693258038666e-01,-8.827963250575635024e-02
-6.604398470551764433e-02,-6.890716461211338073e-01
7.661873899993871806e-01,-9.685532048337885946e-02
-2.272949749969328526e-01,-4.309286523161749982e-01
8.360539322956321850e-01,7.245287869885561616e-01
-9.570647604288626820e-01,4.011740754122298247e-01
-9.976007005071427791e-01,4.534564378289616671e-01
-3.205273165942337243e-01,-5.193852504968794470e-01
7.821266770348307418e-01,3.085001423542492738e-01
1.910035242140784018e-01,-3.953132599964286897e-01
-3.749815079785376870e-01,-2.977503187557714037e-01
-5.887686579694284550e-01,1.677467777272588501e-02
3.542446101123193358e-01,-3.465525648133143122e-01
8.740220888239202957e-01,4.125133436163587741e-01
-1.424306334045435385e-01,-6.704156304423193324e-01
1.476380426369345855e-01,-5.253289246632765197e-01
-9.371421001241067028e-01,4.533140583572422000e-01
2.942892454247747480e-02,-7.629026303609915960e-01
1.083946105449293817e-01,-5.159785877304566837e-01
2.003906103022874419e-01,-5.253549109409545448e-01
-3.300355554754943466e-01,-2.112972514441977812e-01
1.953888650822557249e-01,-7.807945308509426363e-01
-4.751652722077177593e-01,-1.115629975648052830e-01
5.723032414969710935e-01,-1.657545793304852355e-01
-6.290619054184836134e-01,-1.127799451402063252e-01
3.700732159779567265e-01,-3.621130796568051702e-01
3.405747811489014953e-01,-3.723216109708163413e-01
-1.345699173782515246e-01,-5.753430450592195156e-01
-4.480223012917115000e-01,-5.642967573006004711e-01
-5.034313525386240329e-01,-1.038478297506642417e-01
9.866446746399959444e-02,-1.346093001137822487e-01
7.763318950465669666e-02,-5.339264240582888288e-01
-2.769386395342570140e-01,-2.535053492776822015e-01
7.290070828826666904e-02,-5.998661993770864065e-01
4.099726061900177410e-01,-1.814624653593105152e-01
-4.345096693665317922e-01,-3.307784690034547004e-01
3.706425883925914544e-01,-3.339952197997511640e-01
1.751456784268292655e-01,-2.410096624551768263e-01
8.909893799805359560e-01,4.344893035311818141e-01
1.671668723671211332e-01,-6.995591235631368754e-01
9.843924755252133618e-01,8.026826971623800544e-01
4.661514556148447230e-01,-8.117527946887911905e-02
8.450259121735239631e-01,4.393732794216643200e-01
1.637720758438037105e-01,-3.946623924692278518e-01
7.961164936389906188e-01,2.925208805771119525e-01
-5.817183554081382102e-01,1.001712993512433592e-01
-6.303089308019718118e-01,-1.551195418899879441e-01
-3.570976600358137798e-01,-3.547685380981702163e-01
-7.242659401528905860e-02,-5.692056574939146074e-01
-7.866366424986326322e-01,-1.240224358703450602e-01
-7.480700447652715024e-01,1.181754723942614882e-01
-5.964441040941403926e-03,-2.855219270229860662e-01
1.112269668318579541e-01,-4.426933082648552009e-01
-5.574003048389781778e-01,-8.368454222367271989e-02
-1.503725323262983249e-01,-4.644909001656367109e-01
-2.740417890487734098e-03,-4.397340477136035819e-01
6.129105241918013647e-01,-7.161146663776929433e-02
8.952741739651872699e-01,4.345130857691630877e-01
5.486240983623265066e-01,1.222922116936940307e-01
-8.151391255363953370e-01,1.326092606622133463e-01
1.924734132455698798e-01,-6.386497013405189049e-01
-7.037835583885774238e-01,4.582699460990550394e-02
-5.542128673405910533e-02,-2.942356427755642434e-01
-4.668915888590958740e-01,5.086700726464671307e-02
7.009841957508640142e-01,7.675963409778524538e-02
-4.127248559378742243e-01,-3.409811168418890870e-01
1.134228159271921665e-01,-4.074729991548030061e-01
-6.705283281122371708e-01,-1.496408282285591473e-01
2.050933346377585842e-01,-2.167722694970905251e-01
-3.165830465595500520e-01,-2.353841963574291041e-01
-4.403257303723064897e-01,-4.198574878195986404e-01
5.452474275480496679e-01,-8.417247045002622385e-02
2.472549851349103989e-02,-5.770519876419271110e-01
-9.923555259188010513e-01,4.151710060491292098e-01
1.519043782554183597e-01,-4.336164381078957963e-01
8.262730181710262745e-01,3.220494309265546917e-01
2.497900109269144409e-01,-5.119489323490863386e-01
5.392034189882388695e-01,-2.579931185720384379e-01
2.236077524491821844e-01,-5.233122412641619814e-01
6.579204902831874424e-01,6.099931520761345261e-02
2.035226317890526104e-02,-6.257293225400635261e-01
-6.001514481643468457e-01,-8.415276473602308072e-02
-4.129240079917995132e-01,-1.567852959974116722e-01
9.219463611613201159e-01,4.350879372272370982e-01
8.343073016149984422e-01,4.128954322080118922e-01
-7.265862760605803494e-01,2.182654441019596936e-01
8.403161584611411605e-01,2.897384006102785015e-01
1.380451595977771895e-02,-7.284240839266346024e-01
-6.671300047967057001e-01,-2.423143004091706659e-02
3.776136694868574839e-01,-1.929944657829715804e-01
3.555277671443117793e-01,-4.602312371903879984e-01
-4.016729410788406618e-01,-5.571039724313444630e-01
9.041652507931363658e-01,5.523789841284879598e-01
3.800135482609436899e-01,-3.111672310972619093e-01
-2.578066701516297243e-01,-4.678670050522769075e-01
1.176368261950044847e-01,-5.033391205185400175e-01
-4.674022561992936531e-01,-2.258239903427848583e-01
3.196744098274275636e-01,-3.929951704559573877e-01
-5.630843935327947136e-01,-4.963720924398603573e-01
2.039718122672802281e-01,-4.069432711534340941e-01
9.186061190924439401e-01,4.388737483638790460e-01
8.519825428768865727e-01,2.947030763356141003e-01
6.260262616534806313e-01,-2.899310148942591328e-03
-3.359019179785804887e-02,-6.070000491691762701e-01
-1.674029804742598326e-01,-5.673269529566414837e-01
4.301433226455535497e-01,-9.209763164321466133e-02
4.924121047797993533e-01,-2.369598497457716391e-01
-5.993858368678415260e-01,-2.366474107387577797e-01
-4.452216643104631721e-01,9.499880210867095442e-02
2.836791984236639586e-01,-2.274168025875687171e-01
-4.253655201258477181e-01,-3.451830794101276023e-01
-7.754930253753178349e-03,-4.650674391433584631e-01
7.141682787688774514e-01,1.614411325270122821e-01
-2.620476870176542405e-01,-4.503661913112494419e-01
2.438063426180281379e-01,-2.307344218747260922e-01
3.432533924728780050e-01,-3.054323860820359893e-01
3.182001557047648976e-01,-5.354455943640462623e-01
1.016189432486001021e-01,-1.681856012685927770e-01
2.904717382210251220e-01,-3.867816068574850275e-01
3.578617301490552016e-01,-8.292283866675637105e-02
9.710361741033413097e-02,-5.309717925237189551e-01
2.217067202406022286e-01,-5.816714142028903689e-01
-8.220473602908213717e-01,3.993120110081108676e-01
1.159858366874899627e-01,-6.253203554314059609e-01
3.200008128244553607e-01,-3.977420202601534838e-01
-5.515597511320495805e-01,-2.263031089258832340e-02
-4.621744672306391521e-01,-1.212922954981240919e-02
3.438841657153068887e-01,-3.853055679138614464e-01
5.754145827826600001e-01,-4.256060688150608562e-01
-6.698792047743524769e-01,1.106688563358894373e-02
3.596119045388870283e-01,-5.146756810145711736e-01
7.907962782515176592e-02,-2.098477751355249943e-01
9.806781335873888672e-01,6.148383233806093973e-01
-3.327594995553151414e-01,-3.232967572334742301e-01
-3.234832754489427309e-01,-3.035042031603405466e-01
-7.467353317525082801e-02,-4.984065464475311291e-01
-9.651666220235748384e-01,5.880961339172017244e-01
-9.941677896010114868e-01,7.347248827191856790e-01
7.128768131300382560e-01,1.238040366408401233e-01
8.201006649091457934e-01,2.814853903971373805e-01
-9.312982091628017045e-01,6.340744485739115976e-01
-3.817388348814128030e-01,-2.444504123193336209e-01
9.319964709480517140e-01,5.095284566419371330e-01
2.142074492021379672e-01,-3.092789984036781181e-01
-9.433309706203825140e-01,6.945848826044691560e-01
8.186047092998929298e-01,2.414505948870909191e-01
-2.647524967955132702e-01,-4.905147633735334467e-01
-4.161150689693813298e-01,-3.314130192001982778e-01
-1.113545762272600825e-01,-6.356967520904928115e-01
-2.763384424659569572e-01,-3.580315119635492094e-01
3.733022210904974880e-01,-2.535306198344293160e-01
4.366978542843269473e-01,-3.509233745149663575e-01
6.010641611721936339e-01,-1.913720359229326845e-02
-8.718011361445898721e-02,-6.378746494391294153e-01
8.197353641015965309e-01,3.695889947991091162e-01
2.720161795543065697e-01,-3.009142034187462511e-01
9.359270397925680829e-01,4.655359634613471242e-01
5.172590347239316433e-01,1.713066034160398710e-02
-2.469884162081399381e-01,-3.307902356063966431e-01
1.347053540546929717e-01,-7.721331956580441691e-01
-6.854027939877243014e-01,-5.122611877370450428e-02
5.229383798130309291e-01,-2.657508041331819171e-01
5.093726067852841766e-01,-6.592269363756314560e-02
5.278096524320319283e-02,-3.336250759769898711e-01
-2.867231230944800036e-01,-1.948713103856908324e-01
4.398717837823693522e-01,-1.921582066352781060e-01
5.219349598646942923e-01,-2.929130853009254132e-01
-7.805349918651023344e-01,-6.156394368941414674e-03
1.584384771374991452e-01,-6.405312752363745421e-01
3.687427860541265812e-01,-6.013266389037754678e-01
-7.129444037513739119e-01,8.275008973476771779e-06
5.951933241966553823e-01,-7.621306644371203531e-02
5.909827239028702106e-01,1.135183774594608064e-01
8.434926552303101399e-01,2.586221124059506216e-01
-4.150570211665614018e-01,-3.665382928318282052e-01
6.833240577896058099e-01,1.699242233439320349e-01
-8.255916039258484052e-01,4.355389377582460919e-01
-5.291834451732240208e-01,-2.193177802233488571e-01
9.447488046197718425e-01,5.124612834858767174e-01
7.289269411660326270e-01,2.586594681399557727e-01
-5.487179938727655415e-01,-7.301051038511079116e-02
-1.055933847342342968e-01,-6.743210192126011249e-01
4.659585438733697682e-01,-1.499303541328548262e-01
4.341514651692437443e-01,-5.580549944624344505e-01
6.338278940226134139e-01,1.421020674639398018e-01
4.730642740249595413e-01,-3.331583005408793041e-01
9.709365454110547855e-01,7.030271353858823513e-01
5.040432189924195505e-01,-3.973855250299090924e-01
-3.509757374964064258e-01,-4.044182424392490649e-01
-5.146186882857481937e-01,-1.132049979501321552e-01
1.407698623460915677e-01,-5.652504853848455690e-01
9.427507034736428704e-01,5.535121332413173167e-01
-5.793270878601830542e-01,-1.052744305010605563e-02
6.617613550014433965e-01,8.772949401977420125e-02
8.745211461571327227e-01,4.382434334773439577e-01
3.144918665897089571e-01,-4.242518764343704007e-01
2.631272046834156608e-01,-2.342048809261940978e-01
-4.926218885111035561e-01,-2.191541515095629944e-01
5.990844679936668804e-01,-4.030422388202083983e-01
-6.566375805818676081e-01,-6.674328444474318667e-02
5.074776703383658827e-01,-3.690670140578301006e-01
1.952069626307639805e-01,-6.251368696988427454e-01
-8.154940771234719943e-01,3.060553430506011141e-01
-1.409787997834626161e-01,-5.650817814046918963e-01
8.254495478282930510e-01,4.948346571812484163e-02
3.029703514621295835e-01,-4.749610892230088366e-01
2.021533527011865061e-02,-7.398739893856540739e-01
-7.580172459998850698e-01,1.314916118862082539e-01
6.230566581227952039e-01,-9.348770254899216314e-02
-1.203315185566689038e-01,-5.951489979346930026e-01
5.157917080062170978e-01,-3.421209599991950068e-01
2.767857191041180887e-01,-4.908252414459001178e-01
-7.574903813991062940e-01,1.316884401400234550e-01
2.098441876234078407e-01,-4.681055866582226610e-01
6.961387801751461879e-02,-5.147031771960647317e-01
-6.656736548964325983e-02,-7.969746221565567890e-01
4.228220257546289051e-01,-2.143666817064032726e-01
7.965307190577712859e-01,5.022811061129537347e-01
-2.219246094854951945e-01,-4.186886204942229517e-01
-8.775894170955991225e-01,4.915341026830271076e-01
5.252594639807315335e-01,-6.012788524886346353e-02
1.869395851424844324e-01,-5.152892512074681575e-01
4.355212147342291118e-02,-5.100932196821722497e-01
-5.577878890918697152e-02,-5.272919921403990129e-01
2.715341970132538751e-01,-6.987556692548362314e-01
6.953631251639154076e-01,1.167752648172334373e-01
1.504991033836942105e-01,-6.125337829847409266e-01
-6.362183138329036147e-02,-3.878537518616952395e-01
5.141847403937482852e-02,-5.692496195899000577e-01
3.945755113465421182e-01,-3.432675368462407284e-01
-4.468146435362385649e-01,-2.873381332001379573e-01
-7.022492236437383184e-01,2.045316181209810846e-02
2.640257212226995165e-01,-3.020890680265127526e-01
5.963378302606157089e-01,6.104439546330565902e-02
6.139395182114260052e-03,-6.614577235371590369e-01
9.276941518672541243e-01,6.595204707092818808e-01
7.248179008622070985e-01,1.686833415666304514e-01
7.610953266227769021e-01,3.081706600415126673e-01
9.337072364844538619e-01,5.182363331995418765e-01
4.155814728984736917e-01,-3.654528178234434654e-01
8.716776399603098913e-01,4.272533591689920973e-01
3.689808330371371348e-01,-3.666763439355445464e-01
8.739771780016689640e-01,7.427282770796830302e-01
6.255874830705274725e-01,3.486638299301168115e-02
-7.282618341384776706e-01,1.199321004949819164e-01
3.395019204413323166e-01,-3.186872863598731453e-01
-2.726758224671435027e-01,-2.761150444883972987e-01
-9.808477432769751037e-01,7.200466324947194519e-01
-4.088777925013302728e-01,-5.137618813625974834e-01
9.287046385598032305e-01,9.712218824009952733e-01
-6.879656231444382097e-01,9.421806359651771490e-02
-9.805065511888755303e-01,7.978169303124986733e-01
1.641701327435587388e-01,-3.566478222866714676e-01
7.493982302921864402e-04,-4.250781868411860898e-01
-5.091559874901814275e-01,-2.459733545581119230e-02
8.902202133475831669e-01,5.081481716035635143e-01
-5.368026429999459559e-01,-3.158910927592373241e-02
-5.340297046791235847e-01,-2.111519009219047782e-01
5.552277403483820706e-01,-5.026463171257081197e-02
-3.649785068600037707e-01,-4.551484445422478431e-01
4.126707490632666175e-01,-5.781020595347083346e-02
4.182551878348732544e-01,-1.680815733426495040e-01
4.129293335583927860e-01,-3.962020006347692358e-01
-6.605361748620404150e-01,1.431737092505633857e-01
-4.856772094503791770e-01,-1.535401888220497835e-01
-7.219898473156853846e-01,1.888085979108402035e-01
-4.285870286911013238e-01,-4.233799761473729939e-01
3.807314759446467356e-02,-4.321661734730215532e-01
6.354804504180289193e-01,-3.987207918256750055e-02
-1.167445159440605451e-02,-5.385608195388725816e-01
1.669187743220508224e-01,-4.224270779205024917e-01
-5.025816478697417988e-01,-2.740110430580890988e-01
9.601804382487599820e-01,6.793430947527041575e-01
-8.246412630764037299e-01,2.259211785631933811e-01
-3.670512189757717536e-01,4.590490488171977690e-02
-4.941677324200628441e-01,-1.477213268647962763e-01
3.475025718745037295e-01,-4.702130809057818994e-01
5.925656575417439509e-01,-9.988640715091125222e-03
-4.721302064561743173e-01,-2.585549196997926624e-01
4.993167254044821313e-01,-3.100355385264493835e-01
-4.527583183807579736e-01,-6.996470025533160775e-02
9.903797406217222932e-01,9.118542327734727726e-01
9.578875781236848574e-01,7.939209779998079863e-01
-1.493123709750632244e-02,-6.472759707678746866e-01
-9.899409303754160838e-01,5.997282681210931443e-01
7.421583756737217819e-01,1.693261096045833303e-01
3.215422281222313217e-02,-5.505431357401598946e-01
-4.476987584692346811e-01,-3.707167194492316242e-01
-4.018088526331033972e-01,-4.108793686564598535e-01
1.292847966265164850e-01,-5.261063655203396250e-01
7.281795734241647278e-01,2.848989254062387344e-01
-6.477137198727314082e-01,-5.288090562839615344e-02
-1.386902047893321388e-01,-6.868202350002867718e-01
4.636996107345092710e-02,-7.462519549617625536e-01
-2.145617297547512958e-01,-4.680992658775902648e-01
6.020810252525516937e-01,-2.678660462030622025e-01
-7.998848068672015366e-01,3.701004480788566697e-01
8.654315961331009444e-01,4.337891835325592416e-01
2.999578063352348334e-01,-2.606175871822836165e-01
-1.216566469848663345e-01,-5.208429191990004981e-01
-9.402321695826478809e-01,5.154566515610639055e-01
-3.604414257284278555e-01,-1.241145569691513295e-01
4.736551215631421563e-01,-2.399056611678647422e-01
-5.928591476492619528e-01,-2.608612035700639264e-01
-8.052824001337086646e-01,8.435128630727600774e-02
5.841960834269819269e-01,-1.826711105587243700e-01
-7.384292803221859103e-01,3.693498478318408829e-01
-5.688308248455762328e-01,4.570127646256502696e-02
-2.315235506988493341e-01,-4.887031229168273816e-01
-1.804048627098466806e-01,-4.660997070572965306e-01
-8.441654608275948046e-01,2.037836395805847634e-03
7.846599218879062310e-01,3.404313313809324004e-01
4.541736818521582286e-01,4.630698550668388425e-03
5.842728872620579494e-01,9.199306570086510093e-03
